iter	RMSE
11082	0.02643379829
11083	0.02641657428
11084	0.02640602638
11085	0.0264014031
11086	0.02638053432
11087	0.02637073643
11088	0.02636889265
11089	0.02636028896
11090	0.0263550503
11091	0.02634116954
11092	0.02632627619
11093	0.02629892386
11094	0.02627860892
11095	0.026272348
11096	0.02625794988
11097	0.02625183832
11098	0.02621768736
11099	0.02620395068
11100	0.02619362023
11101	0.02618563446
11102	0.02616953939
11103	0.02611933234
11104	0.02610233087
11105	0.02606983299
11106	0.02606681908
11107	0.02605311211
11108	0.02603956248
11109	0.02603204165
11110	0.02600406379
11111	0.02598458431
11112	0.02598147863
11113	0.0259660289
11114	0.02593981904
11115	0.02590733101
11116	0.02589557281
11117	0.02588584327
11118	0.02587247458
11119	0.02585066533
11120	0.02584804112
11121	0.02580524944
11122	0.02577817651
11123	0.02574823808
11124	0.02574303322
11125	0.02573623716
11126	0.02571977241
11127	0.02569164202
11128	0.02567275212
11129	0.02565090317
11130	0.0256377491
11131	0.02560527045
11132	0.02558901109
11133	0.02556684563
11134	0.02556065449
11135	0.02553371242
11136	0.02552166034
11137	0.02551202453
11138	0.02546735889
11139	0.02542834887
11140	0.02542248424
11141	0.02540871355
11142	0.02540235098
11143	0.02537707168
11144	0.02535140938
11145	0.02533745641
11146	0.02533628438
11147	0.02533548651
11148	0.02531615604
11149	0.02529508246
11150	0.02527308741
11151	0.02525453256
11152	0.02524931546
11153	0.02523402636
11154	0.02521496311
11155	0.02520798625
11156	0.02519245718
11157	0.02518036603
11158	0.02516058445
11159	0.02514989696
11160	0.02514193116
11161	0.02513214028
11162	0.02511350299
11163	0.02510667321
11164	0.02509608034
11165	0.02509573279
11166	0.02506199082
11167	0.02504606116
11168	0.02502967265
11169	0.02502923794
11170	0.02502352646
11171	0.02500774337
11172	0.02498284487
11173	0.0249741786
11174	0.02495817475
11175	0.02494252638
11176	0.02494199559
11177	0.02492221764
11178	0.02488491792
11179	0.02488137489
11180	0.02486905315
11181	0.02483869036
11182	0.02480737278
11183	0.02480212351
11184	0.0247829904
11185	0.02475930233
11186	0.02471956876
11187	0.02471401826
11188	0.02471110458
11189	0.02470210505
11190	0.02470062005
11191	0.02469721345
11192	0.024696509
11193	0.02468102507
11194	0.02467841111
11195	0.02466038297
11196	0.02464535421
11197	0.02463032576
11198	0.02463008765
11199	0.02461049165
11200	0.02460341993
11201	0.02458261886
11202	0.02456503484
11203	0.02455412839
11204	0.02453312273
11205	0.02452224187
11206	0.02449285639
11207	0.02447762053
11208	0.02446920583
11209	0.02443856073
11210	0.02442228565
11211	0.02438929661
11212	0.02436084735
11213	0.02433918651
11214	0.02432903685
11215	0.02431271677
11216	0.02429176828
11217	0.02429083456
11218	0.02427982137
11219	0.02426846635
11220	0.02425237373
11221	0.02424352505
11222	0.02423655816
11223	0.02423408923
11224	0.02422908391
11225	0.02422879317
11226	0.02421817634
11227	0.02419825608
11228	0.02417478184
11229	0.02414379169
11230	0.02413977975
11231	0.02412817132
11232	0.02412254896
11233	0.02410914554
11234	0.02409005199
11235	0.02408425587
11236	0.02406191057
11237	0.02404080259
11238	0.02402425672
11239	0.02398231684
11240	0.02397018091
11241	0.02396548632
11242	0.02395848116
11243	0.02395232637
11244	0.02394959387
11245	0.02393889229
11246	0.02390963495
11247	0.02390913603
11248	0.0239053706
11249	0.02389355921
11250	0.0238823058
11251	0.02385863792
11252	0.02384079162
11253	0.02383023199
11254	0.02380518194
11255	0.02377669986
11256	0.02375859651
11257	0.02374777747
11258	0.02372051531
11259	0.02371890551
11260	0.02371320217
11261	0.02367946387
11262	0.02367087913
11263	0.02367050004
11264	0.0236651717
11265	0.0236525211
11266	0.02364515227
11267	0.02362773198
11268	0.02360301109
11269	0.02357878451
11270	0.02356980245
11271	0.0235454996
11272	0.02352187205
11273	0.02351040496
11274	0.02350907968
11275	0.02349238138
11276	0.02348895161
11277	0.02348834401
11278	0.02346534078
11279	0.02345814505
11280	0.02343745919
11281	0.02341425822
11282	0.02339999468
11283	0.02337751856
11284	0.02336901842
11285	0.02335373727
11286	0.02331783283
11287	0.02326846435
11288	0.02325643697
11289	0.02322160307
11290	0.02320509618
11291	0.02319103039
11292	0.02316864133
11293	0.0231537368
11294	0.02313067298
11295	0.02310686
11296	0.0230772574
11297	0.02306906636
11298	0.02303518864
11299	0.02302065212
11300	0.02299977155
11301	0.02299159702
11302	0.02298084449
11303	0.022966872
11304	0.02293423745
11305	0.02290858836
11306	0.02290598918
11307	0.02289921316
11308	0.02287623389
11309	0.02287294375
11310	0.02286896595
11311	0.0228686484
11312	0.02284627841
11313	0.02282534081
11314	0.02282447849
11315	0.02281191137
11316	0.02281169738
11317	0.02278693275
11318	0.02277307268
11319	0.02276165052
11320	0.02275230445
11321	0.02272300383
11322	0.02270379445
11323	0.02270085915
11324	0.0226685474
11325	0.02263960971
11326	0.02261999239
11327	0.02261603401
11328	0.02261079444
11329	0.02260402143
11330	0.02260100931
11331	0.02258805951
11332	0.02257926113
11333	0.02257093747
11334	0.02256857141
11335	0.02256368444
11336	0.02255703446
11337	0.02254704174
11338	0.02254359075
11339	0.0225382988
11340	0.02253346014
11341	0.0225057535
11342	0.02248301594
11343	0.02246751815
11344	0.02244617668
11345	0.02242421484
11346	0.02239653019
11347	0.02236979875
11348	0.02235673978
11349	0.02235572251
11350	0.02234394812
11351	0.02234373801
11352	0.02232299677
11353	0.02231224495
11354	0.02229589163
11355	0.02228135291
11356	0.02226894297
11357	0.02225206889
11358	0.02222906124
11359	0.02220407945
11360	0.02218921587
11361	0.02216971932
11362	0.02215723782
11363	0.0221546627
11364	0.02213570477
11365	0.02211609203
11366	0.02211288924
11367	0.02209300002
11368	0.02206944591
11369	0.02205613581
11370	0.0220505435
11371	0.0220309435
11372	0.02201924107
11373	0.02201302584
11374	0.02200659308
11375	0.0219919254
11376	0.021982426
11377	0.02197684591
11378	0.02196810785
11379	0.02195420657
11380	0.02194628399
11381	0.02191542979
11382	0.02189700528
11383	0.02188748691
11384	0.02187789265
11385	0.0218685243
11386	0.0218646951
11387	0.02184362529
11388	0.02184179315
11389	0.0218338948
11390	0.02182359408
11391	0.02179968793
11392	0.02178819669
11393	0.02178102246
11394	0.02177913091
11395	0.02176843565
11396	0.02176669354
11397	0.02175268471
11398	0.02173175436
11399	0.0217156162
11400	0.02171051029
11401	0.02169272094
11402	0.02169067958
11403	0.02167749227
11404	0.02165361789
11405	0.02164898511
11406	0.02163603408
11407	0.02161159337
11408	0.02160244933
11409	0.02159808849
11410	0.02159469049
11411	0.02157260764
11412	0.02156523593
11413	0.02154750614
11414	0.02154160145
11415	0.02153062341
11416	0.02152516718
11417	0.02150112666
11418	0.02147776145
11419	0.02146507081
11420	0.02143560738
11421	0.02140884787
11422	0.02139036258
11423	0.02137650123
11424	0.02135880918
11425	0.021347193
11426	0.02134633561
11427	0.02134441879
11428	0.02133351578
11429	0.02130584677
11430	0.02127881598
11431	0.02126873624
11432	0.02125783455
11433	0.02124850668
11434	0.02123692834
11435	0.0212341914
11436	0.02122683595
11437	0.02120867952
11438	0.0211980583
11439	0.02117719242
11440	0.02116571844
11441	0.02114652349
11442	0.02114051652
11443	0.02113576325
11444	0.02111429366
11445	0.02111005132
11446	0.02108735539
11447	0.0210733634
11448	0.0210346305
11449	0.02101912268
11450	0.02100938763
11451	0.02098726375
11452	0.02098445799
11453	0.02096600681
11454	0.0209624331
11455	0.02093292989
11456	0.02092964479
11457	0.02092715831
11458	0.02090134279
11459	0.02088874022
11460	0.02086617271
11461	0.02084559171
11462	0.02083898196
11463	0.02082513498
11464	0.02080558795
11465	0.02079451215
11466	0.02079246819
11467	0.02078544329
11468	0.0207619178
11469	0.02075526093
11470	0.02074965026
11471	0.0207228009
11472	0.02070956497
11473	0.02070908482
11474	0.02070260625
11475	0.02069846368
11476	0.02067948625
11477	0.02067097181
11478	0.02066519918
11479	0.02065690652
11480	0.02063550257
11481	0.02061134183
11482	0.02060649994
11483	0.02058364691
11484	0.02057064173
11485	0.02056701898
11486	0.02056481669
11487	0.02056075529
11488	0.0205502241
11489	0.02053562057
11490	0.0205188266
11491	0.02051371722
11492	0.02050797903
11493	0.02050757283
11494	0.02050030747
11495	0.02048721716
11496	0.02045847342
11497	0.02044929363
11498	0.02044918318
11499	0.02044403509
11500	0.02044387085
11501	0.02043442845
11502	0.02042542763
11503	0.0204148498
11504	0.02041298327
11505	0.02039304141
11506	0.02038545791
11507	0.02037978888
11508	0.02036374105
11509	0.02036304759
11510	0.02034313896
11511	0.02033140363
11512	0.02031803011
11513	0.0203021612
11514	0.02029110599
11515	0.0202691352
11516	0.0202620881
11517	0.02025246767
11518	0.02024481186
11519	0.02023975864
11520	0.02022592577
11521	0.02020729115
11522	0.02017505937
11523	0.02016519952
11524	0.02014426148
11525	0.02013937379
11526	0.02013013047
11527	0.02011190254
11528	0.02009465323
11529	0.020082195
11530	0.02005752747
11531	0.02005476033
11532	0.02004876497
11533	0.02004054744
11534	0.0200183713
11535	0.02001290771
11536	0.01998945364
11537	0.01998801829
11538	0.01998084185
11539	0.01997764938
11540	0.01996977971
11541	0.0199563676
11542	0.01994251829
11543	0.01993254535
11544	0.01991742221
11545	0.01991001749
11546	0.01990668092
11547	0.01989545702
11548	0.0198929184
11549	0.01987571635
11550	0.01987462702
11551	0.01983409293
11552	0.01982427266
11553	0.01981649259
11554	0.0197863858
11555	0.01977488206
11556	0.01977313032
11557	0.01975706286
11558	0.01973338964
11559	0.01972503019
11560	0.01969294588
11561	0.01964934012
11562	0.0196338708
11563	0.01962849815
11564	0.01962615981
11565	0.01961901455
11566	0.01960907778
11567	0.01960527979
11568	0.01959376834
11569	0.01959098943
11570	0.01958023343
11571	0.01956318789
11572	0.0195588697
11573	0.01953121043
11574	0.01952319724
11575	0.01952229248
11576	0.01950927947
11577	0.01950058878
11578	0.01949011627
11579	0.01948039231
11580	0.01947909008
11581	0.01945968797
11582	0.01945669027
11583	0.01944398793
11584	0.01944017511
11585	0.01942971602
11586	0.01940445517
11587	0.01940410362
11588	0.01939112849
11589	0.01937742007
11590	0.01937512084
11591	0.01936651206
11592	0.019355096
11593	0.01934239598
11594	0.01933170547
11595	0.01932461907
11596	0.01931682793
11597	0.01931065953
11598	0.01930017791
11599	0.01930007822
11600	0.01928460868
11601	0.01928189158
11602	0.01927067972
11603	0.01926590966
11604	0.01924155112
11605	0.01923785668
11606	0.01923360434
11607	0.01923340259
11608	0.01922219516
11609	0.01921666083
11610	0.01920124114
11611	0.01920097766
11612	0.01919263284
11613	0.01918983199
11614	0.0191853921
11615	0.0191676031
11616	0.01915743502
11617	0.01914227488
11618	0.01913149734
11619	0.01910250489
11620	0.01910107564
11621	0.01908740993
11622	0.01907637907
11623	0.01906249727
11624	0.01904944489
11625	0.0190387094
11626	0.01902710609
11627	0.01902377349
11628	0.01901867855
11629	0.01901015831
11630	0.01899721831
11631	0.01898408814
11632	0.0189672919
11633	0.01894244036
11634	0.01891826657
11635	0.01890159368
11636	0.01889593829
11637	0.01888302753
11638	0.0188623076
11639	0.01885141648
11640	0.01884402283
11641	0.01883772365
11642	0.01882168348
11643	0.01881169374
11644	0.01880289982
11645	0.018790521
11646	0.01878566401
11647	0.01878171131
11648	0.0187459094
11649	0.01873279483
11650	0.01871414251
11651	0.01868678756
11652	0.01868012762
11653	0.01866594946
11654	0.01866015281
11655	0.01865614767
11656	0.01864733869
11657	0.01864363346
11658	0.01864077212
11659	0.01863535377
11660	0.01863402279
11661	0.01861873247
11662	0.01860347559
11663	0.01858021804
11664	0.01856348173
11665	0.01854135858
11666	0.01852462116
11667	0.0185160482
11668	0.0185120189
11669	0.01850849539
11670	0.01849628531
11671	0.01848907689
11672	0.0184762942
11673	0.01847404076
11674	0.01846180374
11675	0.01845815219
11676	0.01843956188
11677	0.01842964812
11678	0.01842108547
11679	0.0183901253
11680	0.01837762255
11681	0.01837352973
11682	0.01837268989
11683	0.01836358859
11684	0.01834265073
11685	0.01833171066
11686	0.01832471258
11687	0.01832068667
11688	0.01831152229
11689	0.01830788001
11690	0.01829171852
11691	0.0182904857
11692	0.01828127327
11693	0.01826267086
11694	0.0182507065
11695	0.01824301789
11696	0.01821960783
11697	0.01821234157
11698	0.01821134291
11699	0.01821073313
11700	0.01821031009
11701	0.01820675534
11702	0.01819706798
11703	0.01817812963
11704	0.01816782566
11705	0.01814090047
11706	0.01813990493
11707	0.01813232411
11708	0.01813220318
11709	0.01812212363
11710	0.01811972768
11711	0.01811956255
11712	0.01809872726
11713	0.01808015601
11714	0.01807550726
11715	0.01807510022
11716	0.01806746342
11717	0.01803565871
11718	0.01802613977
11719	0.01802472004
11720	0.01800328365
11721	0.01798830321
11722	0.0179718426
11723	0.01795423479
11724	0.01794320153
11725	0.01792614661
11726	0.0179260966
11727	0.01791876573
11728	0.01790828075
11729	0.01790254041
11730	0.01789036242
11731	0.01788114701
11732	0.01787504377
11733	0.01786603511
11734	0.01784440466
11735	0.0178407893
11736	0.01783617147
11737	0.01782488437
11738	0.01781457411
11739	0.0178023237
11740	0.0177790615
11741	0.01776930713
11742	0.01774785341
11743	0.01774723607
11744	0.01774262382
11745	0.01773500589
11746	0.01773305916
11747	0.01771215642
11748	0.017706232
11749	0.01769754265
11750	0.01768975898
11751	0.01766916847
11752	0.01766606276
11753	0.01766585598
11754	0.01765744493
11755	0.01765401539
11756	0.01764441725
11757	0.01763925876
11758	0.01763406091
11759	0.01762676779
11760	0.01761801229
11761	0.01760045377
11762	0.01760033534
11763	0.01758999297
11764	0.01757070138
11765	0.01756391112
11766	0.01755619918
11767	0.01755114656
11768	0.01754117617
11769	0.01751675119
11770	0.0174876781
11771	0.01747484251
11772	0.01746184501
11773	0.0174561309
11774	0.01745492333
11775	0.0174378166
11776	0.01742712915
11777	0.0174202291
11778	0.01740288325
11779	0.01738692015
11780	0.01737496048
11781	0.01736360895
11782	0.01734684211
11783	0.01733025561
11784	0.01732503857
11785	0.01731945032
11786	0.01731388573
11787	0.01729658217
11788	0.01727280388
11789	0.01725709922
11790	0.01724161639
11791	0.01723386278
11792	0.0172141354
11793	0.01721177955
11794	0.01720474267
11795	0.01718372253
11796	0.01718164607
11797	0.01716457102
11798	0.01716403284
11799	0.01715522492
11800	0.01714793206
11801	0.01714439638
11802	0.01714177734
11803	0.01713683366
11804	0.01713595251
11805	0.01713122141
11806	0.01712100733
11807	0.01711362973
11808	0.01710014918
11809	0.01709964182
11810	0.01709127594
11811	0.01707858849
11812	0.01706310106
11813	0.01706182992
11814	0.01705555953
11815	0.0170498302
11816	0.01704430954
11817	0.01702862115
11818	0.01701501965
11819	0.01700666597
11820	0.01700366852
11821	0.01698651807
11822	0.01698152477
11823	0.01696858556
11824	0.01695487176
11825	0.01694010707
11826	0.01692404114
11827	0.01690508494
11828	0.01688372218
11829	0.0168793838
11830	0.01686738416
11831	0.01686483867
11832	0.01686317884
11833	0.01685865012
11834	0.01685361802
11835	0.01684652605
11836	0.01682931107
11837	0.01682375982
11838	0.01681000845
11839	0.0167958762
11840	0.01678704078
11841	0.01677734238
11842	0.01676455892
11843	0.01676131109
11844	0.0167447697
11845	0.01673279049
11846	0.01672791208
11847	0.01671687382
11848	0.01670059515
11849	0.01669502544
11850	0.01667863119
11851	0.01667468709
11852	0.01665541685
11853	0.01665522888
11854	0.01664918665
11855	0.0166459311
11856	0.01663909746
11857	0.0166257353
11858	0.0166021979
11859	0.0165964094
11860	0.01659601752
11861	0.01659441818
11862	0.01658437113
11863	0.01657031604
11864	0.01656083793
11865	0.01653577672
11866	0.01652718863
11867	0.01652038028
11868	0.01649652561
11869	0.01648836501
11870	0.01648646579
11871	0.01648197868
11872	0.01646893959
11873	0.01646601877
11874	0.01645877203
11875	0.01644223211
11876	0.01643863594
11877	0.01643073522
11878	0.01642846679
11879	0.01641286613
11880	0.01640723901
11881	0.01640144183
11882	0.01640004989
11883	0.01638872964
11884	0.01638640798
11885	0.01637586106
11886	0.01635944159
11887	0.01634947596
11888	0.01632751409
11889	0.01631625061
11890	0.016294922
11891	0.01628900932
11892	0.01627882166
11893	0.01626291009
11894	0.01626163178
11895	0.01625477435
11896	0.01625184831
11897	0.01624036122
11898	0.01622328016
11899	0.01620389671
11900	0.01619480199
11901	0.01617876472
11902	0.01617138082
11903	0.01616583003
11904	0.01616176242
11905	0.01616129362
11906	0.01614585765
11907	0.01613649519
11908	0.01613071225
11909	0.0161279814
11910	0.01610964047
11911	0.01610407667
11912	0.01608413036
11913	0.01607404359
11914	0.01607308265
11915	0.01606624716
11916	0.01606236485
11917	0.01604741558
11918	0.01603536671
11919	0.01601969141
11920	0.0160173892
11921	0.0160054078
11922	0.01600296437
11923	0.01599152984
11924	0.01597279227
11925	0.0159503182
11926	0.0159404452
11927	0.01592696032
11928	0.01592614888
11929	0.01589815212
11930	0.0158771572
11931	0.01586138895
11932	0.01584333533
11933	0.01583021272
11934	0.01582839459
11935	0.01582743647
11936	0.01580384507
11937	0.01580189112
11938	0.01579898083
11939	0.0157902854
11940	0.01577394679
11941	0.01576779845
11942	0.01574716593
11943	0.01574549248
11944	0.01573582714
11945	0.01572478643
11946	0.0157184629
11947	0.01571164101
11948	0.01570939183
11949	0.0156947503
11950	0.01568589595
11951	0.01567787147
11952	0.0156612615
11953	0.01565816148
11954	0.01565753175
11955	0.01563563626
11956	0.01561565858
11957	0.01561054901
11958	0.0156002856
11959	0.01558885133
11960	0.01557781917
11961	0.01556889176
11962	0.01555720197
11963	0.01554211483
11964	0.01554066005
11965	0.01553045592
11966	0.01551857274
11967	0.01551782556
11968	0.01549981713
11969	0.01549132419
11970	0.01546968792
11971	0.01544839125
11972	0.01544498907
11973	0.01542697967
11974	0.0154098252
11975	0.01540958249
11976	0.01539512247
11977	0.01538712016
11978	0.01538216657
11979	0.01536213168
11980	0.01534966551
11981	0.01534290241
11982	0.01533926727
11983	0.01533058684
11984	0.01531745897
11985	0.01531057378
11986	0.01529509515
11987	0.01529168303
11988	0.01528938358
11989	0.0152781177
11990	0.01525756281
11991	0.01524078228
11992	0.01522407184
11993	0.01520802182
11994	0.01520491717
11995	0.01520182016
11996	0.01517985345
11997	0.01515856395
11998	0.01514652401
11999	0.01512795567
12000	0.01511344806
12001	0.01510759355
12002	0.01510245511
12003	0.01509469102
12004	0.01507505929
12005	0.01507459894
12006	0.01507243773
12007	0.01506014294
12008	0.01504487912
12009	0.01504195906
12010	0.01503001014
12011	0.01502857728
12012	0.0150225453
12013	0.01501147567
12014	0.01500590053
12015	0.01500270965
12016	0.01499810782
12017	0.01498746672
12018	0.01498377546
12019	0.01496680912
12020	0.01495603437
12021	0.01495462815
12022	0.01494441181
12023	0.01492692319
12024	0.01491306607
12025	0.01490411916
12026	0.01487830975
12027	0.0148688466
12028	0.01486368767
12029	0.01485577518
12030	0.01484453667
12031	0.01484026966
12032	0.01483904675
12033	0.01482186462
12034	0.01481575741
12035	0.01479842735
12036	0.01479501379
12037	0.01476565819
12038	0.01475703539
12039	0.01475031755
12040	0.01473660446
12041	0.01473087005
12042	0.01471412725
12043	0.01469783427
12044	0.01468165795
12045	0.01467308911
12046	0.01466988201
12047	0.01465268145
12048	0.01463759619
12049	0.01462844672
12050	0.01462721194
12051	0.01461304863
12052	0.01460939255
12053	0.01460201218
12054	0.01457147007
12055	0.01456449072
12056	0.0145528459
12057	0.01454650351
12058	0.01452798217
12059	0.01451826774
12060	0.01451234089
12061	0.01450480166
12062	0.01448135394
12063	0.01448081471
12064	0.01447663001
12065	0.01445190852
12066	0.01445153289
12067	0.01444769707
12068	0.01444492115
12069	0.01443959101
12070	0.014423691
12071	0.01442063817
12072	0.01440148536
12073	0.0143889747
12074	0.01437213944
12075	0.01437170671
12076	0.01437008525
12077	0.01434950845
12078	0.01434905112
12079	0.01434574009
12080	0.01434090896
12081	0.01432919872
12082	0.0143209554
12083	0.01431199665
12084	0.01430642779
12085	0.01430467166
12086	0.01430315009
12087	0.01430209771
12088	0.0142976878
12089	0.01429065353
12090	0.01428012743
12091	0.01427464858
12092	0.0142736089
12093	0.01426262179
12094	0.0142569059
12095	0.0142521751
12096	0.01423247818
12097	0.01422347806
12098	0.01421701887
12099	0.01420143066
12100	0.01418114772
12101	0.01417757796
12102	0.01417225324
12103	0.01416576436
12104	0.0141550827
12105	0.01413905006
12106	0.01413784367
12107	0.01413499566
12108	0.01413416438
12109	0.01412508137
12110	0.0141246322
12111	0.01411968077
12112	0.01410156617
12113	0.01409190795
12114	0.01408132641
12115	0.01407105612
12116	0.01406929436
12117	0.01405304004
12118	0.01405006653
12119	0.01404896331
12120	0.01404819438
12121	0.01403614904
12122	0.01403426184
12123	0.0140310024
12124	0.01402262741
12125	0.01401324815
12126	0.01401316815
12127	0.01400474475
12128	0.01399411061
12129	0.01398023327
12130	0.01397715866
12131	0.01397116164
12132	0.0139691162
12133	0.0139466121
12134	0.0139422748
12135	0.01393944196
12136	0.01392737719
12137	0.01392272227
12138	0.01391350509
12139	0.01390625053
12140	0.0139024411
12141	0.01388713853
12142	0.01387101934
12143	0.01386793669
12144	0.01385873713
12145	0.01385842566
12146	0.01383884171
12147	0.01383308533
12148	0.01383020918
12149	0.01380927541
12150	0.01380908744
12151	0.01380890229
12152	0.01380581347
12153	0.01379779104
12154	0.01378719542
12155	0.0137692807
12156	0.01375494277
12157	0.01375291949
12158	0.01375035035
12159	0.01373640592
12160	0.01373580434
12161	0.01372416137
12162	0.013712535
12163	0.01371231487
12164	0.01369854365
12165	0.01368698045
12166	0.01367388088
12167	0.01366630547
12168	0.01365213108
12169	0.01365195717
12170	0.01363336417
12171	0.013630837
12172	0.01361221982
12173	0.01360588056
12174	0.01360434007
12175	0.01359159989
12176	0.01358284562
12177	0.01357378298
12178	0.01356060591
12179	0.01355418538
12180	0.01355128146
12181	0.01353836746
12182	0.01352649338
12183	0.01351753334
12184	0.01351379272
12185	0.01351275087
12186	0.01351093521
12187	0.01348971446
12188	0.01348146982
12189	0.01347855022
12190	0.01347168417
12191	0.01346518252
12192	0.01346090801
12193	0.01345410911
12194	0.01344890811
12195	0.01344678087
12196	0.01344374268
12197	0.01343193959
12198	0.01341741285
12199	0.01340877693
12200	0.01340212608
12201	0.0133935598
12202	0.01338528247
12203	0.01337979952
12204	0.01336407249
12205	0.01335553258
12206	0.01333840092
12207	0.01333755998
12208	0.01333070811
12209	0.01332003932
12210	0.01330456859
12211	0.01329732926
12212	0.01329225158
12213	0.01329195977
12214	0.01328483357
12215	0.0132839211
12216	0.01326787746
12217	0.01325989732
12218	0.01325403079
12219	0.01325015013
12220	0.01324815138
12221	0.0132449023
12222	0.01324037561
12223	0.01323725754
12224	0.01323269968
12225	0.01322134046
12226	0.01321495527
12227	0.01320153791
12228	0.01319369856
12229	0.01319343763
12230	0.01317229536
12231	0.013160348
12232	0.0131532272
12233	0.01314539224
12234	0.01314108987
12235	0.01313452036
12236	0.01312800003
12237	0.01311601957
12238	0.01311189763
12239	0.01310147572
12240	0.01308791582
12241	0.01308733285
12242	0.01308490482
12243	0.01307185137
12244	0.01307115774
12245	0.01305203598
12246	0.01304747226
12247	0.01303979478
12248	0.01302796973
12249	0.01302736515
12250	0.01302140077
12251	0.01301438818
12252	0.01300814308
12253	0.0129996721
12254	0.01299868294
12255	0.01299416827
12256	0.01298580762
12257	0.01297798461
12258	0.01296690872
12259	0.01296191724
12260	0.01295554319
12261	0.01294365044
12262	0.01293792701
12263	0.01293101078
12264	0.01292347594
12265	0.01292210658
12266	0.01291649561
12267	0.01290823726
12268	0.01289726973
12269	0.01288938529
12270	0.01287811668
12271	0.01286819772
12272	0.01286346875
12273	0.01285367289
12274	0.01285086482
12275	0.01283644621
12276	0.01283345594
12277	0.01281553971
12278	0.01280910036
12279	0.01280637349
12280	0.01280398831
12281	0.01279720719
12282	0.0127899379
12283	0.01278354062
12284	0.01277574701
12285	0.01276463356
12286	0.01276188852
12287	0.01275344776
12288	0.0127373003
12289	0.01272898795
12290	0.01272753532
12291	0.01272440331
12292	0.01271560297
12293	0.01271269503
12294	0.01270814485
12295	0.01269911401
12296	0.01268695142
12297	0.01267791938
12298	0.01267537873
12299	0.0126582767
12300	0.01264515412
12301	0.01263760066
12302	0.01263643183
12303	0.01263636048
12304	0.01263173347
12305	0.01262380794
12306	0.01261391171
12307	0.01260563802
12308	0.01259883448
12309	0.0125972576
12310	0.01259704909
12311	0.01259207144
12312	0.01258950534
12313	0.01258329633
12314	0.01257940758
12315	0.01257460931
12316	0.01256669911
12317	0.01256195194
12318	0.01255381917
12319	0.01254885443
12320	0.01252677219
12321	0.01251296724
12322	0.01250719676
12323	0.01249894747
12324	0.01248766143
12325	0.0124672269
12326	0.01246494123
12327	0.01246468514
12328	0.0124575152
12329	0.01245019296
12330	0.01244401759
12331	0.01243832178
12332	0.01242745906
12333	0.01242516841
12334	0.01241423559
12335	0.01240839094
12336	0.01239788642
12337	0.01238768411
12338	0.01238532048
12339	0.01238224821
12340	0.012371725
12341	0.01236265093
12342	0.01236134581
12343	0.01235558925
12344	0.01235535679
12345	0.01234813665
12346	0.01233412144
12347	0.01232465912
12348	0.01231830068
12349	0.01231324446
12350	0.01230495948
12351	0.01229426298
12352	0.01228528335
12353	0.01227496554
12354	0.01227326534
12355	0.01227133306
12356	0.01225980399
12357	0.01225199987
12358	0.01224701192
12359	0.01224113224
12360	0.01223760365
12361	0.01222470915
12362	0.01221694806
12363	0.01221124565
12364	0.01220721254
12365	0.0121914454
12366	0.01218885591
12367	0.01218599351
12368	0.01217606298
12369	0.01216360564
12370	0.01215537819
12371	0.01215170919
12372	0.01214061594
12373	0.01212459113
12374	0.01211316555
12375	0.01210625426
12376	0.01210234539
12377	0.01209841027
12378	0.01209708904
12379	0.01209281119
12380	0.01208472314
12381	0.01207474501
12382	0.0120720397
12383	0.01206686197
12384	0.01206195431
12385	0.01205006739
12386	0.01204705899
12387	0.01204290321
12388	0.01203584704
12389	0.01203516517
12390	0.01203277212
12391	0.01202998827
12392	0.01202897893
12393	0.01202136396
12394	0.01201178375
12395	0.01200035476
12396	0.01199571418
12397	0.01198625592
12398	0.01197917396
12399	0.01195832526
12400	0.01195649726
12401	0.01194695542
12402	0.01194277642
12403	0.01193976887
12404	0.01193564049
12405	0.01192706056
12406	0.01191954128
12407	0.01191018372
12408	0.01190427079
12409	0.01189192502
12410	0.01189162439
12411	0.01188435415
12412	0.01187571972
12413	0.01186046095
12414	0.01184915712
12415	0.0118315462
12416	0.01182804505
12417	0.01181687036
12418	0.01181559524
12419	0.01181089249
12420	0.01181069085
12421	0.01180436231
12422	0.01179853358
12423	0.0117911609
12424	0.01178388476
12425	0.01177235549
12426	0.01176919547
12427	0.0117631671
12428	0.01176308475
12429	0.01175442639
12430	0.01174304566
12431	0.01173974625
12432	0.01173953365
12433	0.01173923318
12434	0.01173146817
12435	0.01172169775
12436	0.01170883819
12437	0.01169221534
12438	0.01168893687
12439	0.01168881852
12440	0.01168512424
12441	0.01167518709
12442	0.01167331142
12443	0.01166894383
12444	0.01165316082
12445	0.01164614051
12446	0.01162997171
12447	0.01162983094
12448	0.01162646108
12449	0.01162176715
12450	0.01161700469
12451	0.01160946759
12452	0.01159976522
12453	0.0115867896
12454	0.01158600647
12455	0.01156907537
12456	0.01156467808
12457	0.01155902863
12458	0.01155612872
12459	0.0115514266
12460	0.01154791792
12461	0.01154158548
12462	0.01153546909
12463	0.01153357497
12464	0.01153144867
12465	0.01152482508
12466	0.01151126915
12467	0.0115028619
12468	0.01149403597
12469	0.01149329144
12470	0.01149250094
12471	0.0114864555
12472	0.0114813484
12473	0.0114802481
12474	0.01147263164
12475	0.01147199303
12476	0.0114677664
12477	0.01145025069
12478	0.01144173586
12479	0.01144008216
12480	0.01143424436
12481	0.01143330515
